COVERED_EVENT_CODE,FAILURE_DESCRIPTIVE_TEXT,CUSTOMER_CASE_NBR,NAME,CREATED_DATE,
LOST/UNREC,lost in the street,1.09E+11,Sprint,06-MAY-17 02.01.52.561000000 AM,
LOST/UNREC,lost phone at bar,1.06E+11,Sprint,06-MAY-17 02.19.29.660000000 PM,
LOST/UNREC,I lost it at the mall,1.07E+11,Sprint,06-MAY-17 02.54.43.277000000 PM,
LOST/UNREC,LOST,1.07E+11,Sprint,06-MAY-17 03.57.09.434000000 PM,
LOST/UNREC,Used phone while shopping at fridley Target and must have dripped out of pocket and when wenr to use again could nor find it. Reteaced steps and notified customer service,1.00E+11,Sprint,06-MAY-17 04.20.06.978000000 PM,
LOST/UNREC,I think I left it in the car service and they were not good enough to return it,111129349,Sprint,06-MAY-17 06.01.34.229000000 PM,
LOST/UNREC,Was out hiking and forgot my phone somewhere. Went back to retrieve and phone was gone.,113085693,Sprint,06-MAY-17 07.28.26.502000000 AM,
LOST/UNREC,can not find the device could have fallen out of the vehicle.,1.06E+11,Sprint,06-MAY-17 09.11.47.924000000 PM,
LOST/UNREC,Phone was left at restaurant. I went back to find it and it was not there.,112580627,Sprint,06-MAY-17 10.48.11.144000000 AM,
LOST/UNREC,lost it in the flea market on the westbank,1.07E+11,Sprint,06-MAY-17 11.52.32.695000000 PM,
LOST/UNREC,lost,1.09E+11,Sprint,06-MAY-17 12.02.08.465000000 AM,
LOST/UNREC,i lost it in the work,1.06E+11,Sprint,06-MAY-17 12.13.54.065000000 AM,
LOST/UNREC,lost in park,1.02E+11,Sprint,06-MAY-17 12.40.47.234000000 AM,
LOST/UNREC,I lost my phone,1.01E+11,Sprint,07-JUN-17 01.07.50.050000000 AM,
LOST/UNREC,I was in a boat over water and dropped my phone into the water and it sunk to the bottom. I never saw it again.,112110544,Sprint,07-JUN-17 01.08.27.024000000 AM,
LOST/UNREC,dont have my phone please help me,1.07E+11,Sprint,07-JUN-17 01.10.26.733000000 PM,
LOST/UNREC,lost it,1.03E+11,Sprint,07-JUN-17 01.56.20.692000000 PM,
LOST/UNREC,My son misplaced his phone. It has not been used since he lost it. I'm estimating the date he lost it.,1.06E+11,Sprint,07-JUN-17 01.58.19.370000000 PM,
LOST/UNREC,My phone is lost,112953684,Sprint,07-JUN-17 01.58.45.606000000 PM,
LOST/UNREC,This was close to the mall,1.07E+11,Sprint,07-JUN-17 02.01.12.879000000 AM,
LOST/UNREC,"Hi, I lost my phone in a store.",1.10E+11,Sprint,07-JUN-17 02.06.04.568000000 PM,
LOST/UNREC,I was out of town and set my phone down and now i can not find it,112861965,Sprint,07-JUN-17 02.17.44.631000000 AM,
LOST/UNREC,Lost,1.01E+11,Sprint,07-JUN-17 02.17.55.352000000 PM,
LOST/UNREC,LOST IN TAXI,1.05E+11,Sprint,07-JUN-17 02.21.36.258000000 PM,
LOST/UNREC,LOST IN THE WORK,1.03E+11,Sprint,07-JUN-17 02.30.06.860000000 AM,
LOST/UNREC,lost it,1.10E+11,Sprint,07-JUN-17 02.31.03.062000000 AM,
LOST/UNREC,I was at work and left phone on table.,111824792,Sprint,07-JUN-17 02.31.04.585000000 AM,
LOST/UNREC,Lost,1.08E+11,Sprint,07-JUN-17 02.39.24.896000000 PM,
LOST/UNREC,I lost my ipad,1.00E+11,Sprint,07-JUN-17 02.39.39.214000000 PM,
LOST/UNREC,I lost,1.06E+11,Sprint,07-JUN-17 02.40.58.988000000 PM,
LOST/UNREC,i lost my phone at the buss stop,1.04E+11,Sprint,07-JUN-17 02.41.46.222000000 PM,
LOST/UNREC,phone lost,1.09E+11,Sprint,07-JUN-17 02.44.44.379000000 PM,
LOST/UNREC,i no longer have it.,1.01E+11,Sprint,07-JUN-17 02.45.36.734000000 PM,
LOST/UNREC,phone lost,1.10E+11,Sprint,07-JUN-17 02.50.08.858000000 PM,
LOST/UNREC,phone lost,1.10E+11,Sprint,07-JUN-17 02.54.40.805000000 PM,
LOST/UNREC,I lost my phone on the train station.,1.00E+11,Sprint,07-JUN-17 02.59.40.497000000 AM,
LOST/UNREC,I dropeed in mall,1.02E+11,Sprint,07-JUN-17 02.59.50.470000000 AM,
LOST/UNREC,lost mi phone,1.07E+11,Sprint,07-JUN-17 03.01.06.460000000 AM,
LOST/UNREC,i lost my divice at the train station,1.07E+11,Sprint,07-JUN-17 03.03.29.556000000 AM,
LOST/UNREC,lost,1.05E+11,Sprint,07-JUN-17 03.04.05.245000000 PM,
LOST/UNREC,lost,1.04E+11,Sprint,07-JUN-17 03.04.24.594000000 AM,
LOST/UNREC,I lost my device.,1.09E+11,Sprint,07-JUN-17 03.12.37.467000000 PM,
LOST/UNREC,"yes i lost my phone some where in my job i know where is at i yes can,t get it it to fard",1.07E+11,Sprint,07-JUN-17 03.14.30.641000000 AM,
LOST/UNREC,I dropped in the mall,1.08E+11,Sprint,07-JUN-17 03.22.44.043000000 PM,
LOST/UNREC,lost,1.05E+11,Sprint,07-JUN-17 03.25.41.961000000 AM,
LOST/UNREC,I lost my device.,1.00E+11,Sprint,07-JUN-17 03.28.18.230000000 PM,
LOST/UNREC,I got lost on the way home,1.10E+11,Sprint,07-JUN-17 03.33.53.903000000 AM,
LOST/UNREC,I got lost in a party,1.08E+11,Sprint,07-JUN-17 03.34.42.409000000 PM,
LOST/UNREC,lost it,111819322,Sprint,07-JUN-17 03.35.51.796000000 PM,
LOST/UNREC,Missing,111559981,Sprint,07-JUN-17 03.36.42.692000000 AM,
LOST/UNREC,lost my phone,1.10E+11,Sprint,07-JUN-17 03.41.46.312000000 PM,
LOST/UNREC,I got lost on the way home,1.03E+11,Sprint,07-JUN-17 03.43.52.458000000 AM,
LOST/UNREC,My iphone is lost im the school,1.01E+11,Sprint,07-JUN-17 03.46.18.694000000 PM,
LOST/UNREC,I lost it at a party,1.02E+11,Sprint,07-JUN-17 03.51.15.963000000 AM,
LOST/UNREC,Daughter standing in a crowd and someone ran into her and knocked the phone out of her hand.,111164447,Sprint,07-JUN-17 03.55.20.149000000 AM,
LOST/UNREC,lost my phone,1.09E+11,Sprint,07-JUN-17 03.55.36.386000000 PM,
LOST/UNREC,Lost in vacations,1.02E+11,Sprint,07-JUN-17 03.57.24.260000000 AM,
LOST/UNREC,MY LOST MY IPHONE IN THE CAR.,1.00E+11,Sprint,07-JUN-17 04.03.10.854000000 AM,
LOST/UNREC,I Lost my device on the park,1.07E+11,Sprint,07-JUN-17 04.05.10.745000000 AM,
LOST/UNREC,I got lost on the train,1.05E+11,Sprint,07-JUN-17 04.06.41.007000000 AM,
LOST/UNREC,I lost my phone,112868852,Sprint,07-JUN-17 04.09.51.338000000 AM,
LOST/UNREC,I got lost on the way home,1.08E+11,Sprint,07-JUN-17 04.14.21.871000000 AM,
LOST/UNREC,lost my phone,1.02E+11,Sprint,07-JUN-17 04.20.02.344000000 AM,
LOST/UNREC,lost my phone,1.01E+11,Sprint,07-JUN-17 04.24.13.800000000 PM,
LOST/UNREC,I LOST IN TAXI TODAY PLEASE I NEED MY PHONE,1.08E+11,Sprint,07-JUN-17 04.29.48.153000000 AM,
LOST/UNREC,my phone was lost help me please,1.03E+11,Sprint,07-JUN-17 04.35.08.090000000 PM,
LOST/UNREC,my phone has been lost help me,113009304,Sprint,07-JUN-17 04.39.28.695000000 PM,
LOST/UNREC,im lost my phone in the park,1.06E+11,Sprint,07-JUN-17 04.40.43.497000000 AM,
LOST/UNREC,My iphone is lost in the buss,1.03E+11,Sprint,07-JUN-17 04.41.32.509000000 AM,
LOST/UNREC,I got lost the home,1.06E+11,Sprint,07-JUN-17 04.42.04.555000000 AM,
LOST/UNREC,I simply can't find my phone.. I have called it several times,112421649,Sprint,07-JUN-17 04.43.22.032000000 AM,
LOST/UNREC,Lost in the park,1.09E+11,Sprint,07-JUN-17 04.45.51.029000000 PM,
LOST/UNREC,i lost my phone at the beach while on the sand,1.03E+11,Sprint,07-JUN-17 04.49.59.753000000 AM,
LOST/UNREC,I lost it in a taxi and I do not remember which one,1.01E+11,Sprint,07-JUN-17 04.50.21.198000000 PM,
LOST/UNREC,Lost my phone in the street,1.05E+11,Sprint,07-JUN-17 04.50.23.836000000 PM,
LOST/UNREC,I lost my cell at the street,1.02E+11,Sprint,07-JUN-17 04.50.48.449000000 PM,
LOST/UNREC,lost mi phone,1.03E+11,Sprint,07-JUN-17 04.57.10.068000000 PM,
LOST/UNREC,i lost my phone in the work.,1.02E+11,Sprint,07-JUN-17 05.00.29.496000000 PM,
LOST/UNREC,I LOST IN TAXI,1.06E+11,Sprint,07-JUN-17 05.00.40.044000000 PM,
LOST/UNREC,lost it,1.01E+11,Sprint,07-JUN-17 05.01.29.791000000 PM,
LOST/UNREC,lost my phone at train station,1.05E+11,Sprint,07-JUN-17 05.02.23.794000000 PM,
LOST/UNREC,lost it,1.03E+11,Sprint,07-JUN-17 05.05.35.304000000 PM,
LOST/UNREC,Can't find my phone,1.07E+11,Sprint,07-JUN-17 05.06.19.064000000 AM,
LOST/UNREC,my phone got lost,1.03E+11,Sprint,07-JUN-17 05.07.57.712000000 PM,
LOST/UNREC,lost,1.02E+11,Sprint,07-JUN-17 05.08.48.374000000 PM,
LOST/UNREC,Was lost when fedex left,1.03E+11,Sprint,07-JUN-17 05.12.33.734000000 PM,
LOST/UNREC,lost in park,113131063,Sprint,07-JUN-17 05.16.09.181000000 PM,
LOST/UNREC,I LOST IN TAXI,1.03E+11,Sprint,07-JUN-17 05.24.58.595000000 PM,
LOST/UNREC,I LOST IN TAXI,1.05E+11,Sprint,07-JUN-17 05.26.48.757000000 PM,
LOST/UNREC,Was lost when fedex left,1.03E+11,Sprint,07-JUN-17 05.32.09.833000000 PM,
LOST/UNREC,Lost phone,1.01E+11,Sprint,07-JUN-17 05.33.50.199000000 PM,
LOST/UNREC,left in uber car,112829730,Sprint,07-JUN-17 05.42.38.394000000 AM,
LOST/UNREC,lost my phone,1.08E+11,Sprint,07-JUN-17 05.45.28.418000000 PM,
LOST/UNREC,I forget at the gym,1.02E+11,Sprint,07-JUN-17 05.50.55.375000000 PM,
LOST/UNREC,i lost my phone in the work,1.02E+11,Sprint,07-JUN-17 06.04.59.485000000 PM,
LOST/UNREC,I LOST MY PHONE,1.06E+11,Sprint,07-JUN-17 06.06.22.968000000 AM,
LOST/UNREC,lost,1.05E+11,Sprint,07-JUN-17 06.10.00.111000000 PM,
LOST/UNREC,I was walking in the park and I lost my cellphone,1.01E+11,Sprint,07-JUN-17 06.10.04.219000000 AM,
LOST/UNREC,I got lost on the beach,1.08E+11,Sprint,07-JUN-17 06.11.15.504000000 AM,
LOST/UNREC,I got lost on the beach,1.04E+11,Sprint,07-JUN-17 06.11.16.685000000 AM,
LOST/UNREC,i lost my phone in the garage,1.02E+11,Sprint,07-JUN-17 06.17.22.680000000 PM,
LOST/UNREC,lost my device,1.01E+11,Sprint,07-JUN-17 06.23.21.614000000 AM,
LOST/UNREC,I lost my cellphone,1.03E+11,Sprint,07-JUN-17 06.26.23.903000000 PM,
LOST/UNREC,Lost,1.08E+11,Sprint,07-JUN-17 06.28.36.432000000 PM,
LOST/UNREC,Was on the beach today at a work meeting and my phone was lost,1.00E+11,Sprint,07-JUN-17 06.30.19.590000000 PM,
LOST/UNREC,lost at mall,1.01E+11,Sprint,07-JUN-17 06.30.29.647000000 PM,
LOST/UNREC,LOST MY PHONE ON MY WAY TO WORK,1.07E+11,Sprint,07-JUN-17 06.30.32.011000000 PM,
LOST/UNREC,My iphone is lost in the school,1.03E+11,Sprint,07-JUN-17 06.32.55.708000000 AM,
LOST/UNREC,in the park,1.06E+11,Sprint,07-JUN-17 06.33.27.839000000 AM,
LOST/UNREC,sorry lost phone,1.05E+11,Sprint,07-JUN-17 06.48.13.290000000 PM,
LOST/UNREC,i lost in the store,1.07E+11,Sprint,07-JUN-17 06.58.14.188000000 PM,
LOST/UNREC,I LOST MY DEVICE IN THE PARK,1.03E+11,Sprint,07-JUN-17 07.01.11.281000000 AM,
LOST/UNREC,my phone is lost on the train,1.02E+11,Sprint,07-JUN-17 07.01.12.693000000 PM,
LOST/UNREC,my cell phone was lost in the mall,1.07E+11,Sprint,07-JUN-17 07.08.57.725000000 PM,
LOST/UNREC,i lost my device,1.04E+11,Sprint,07-JUN-17 07.09.35.904000000 PM,
LOST/UNREC,i lost in the bus,1.03E+11,Sprint,07-JUN-17 07.09.38.724000000 PM,
LOST/UNREC,lost,1.08E+11,Sprint,07-JUN-17 07.24.01.179000000 PM,
LOST/UNREC,lost my phone,1.07E+11,Sprint,07-JUN-17 07.26.08.384000000 PM,
LOST/UNREC,I LOST IN TAXI,1.00E+11,Sprint,07-JUN-17 07.28.48.215000000 PM,
LOST/UNREC,in the taxi,1.00E+11,Sprint,07-JUN-17 07.29.31.368000000 PM,
LOST/UNREC,my iphone is lose on taxi to home,1.04E+11,Sprint,07-JUN-17 07.31.32.151000000 PM,
LOST/UNREC,i lost my phone.,1.06E+11,Sprint,07-JUN-17 07.32.13.128000000 PM,
LOST/UNREC,i lost in the back pack,1.09E+11,Sprint,07-JUN-17 07.37.11.699000000 PM,
LOST/UNREC,I WAS LOST FROM ROAD TO HOSPITAL,1.10E+11,Sprint,07-JUN-17 07.53.30.360000000 PM,
LOST/UNREC,I LOST IN TAXI,1.07E+11,Sprint,07-JUN-17 07.54.27.306000000 PM,
LOST/UNREC,lost,1.02E+11,Sprint,07-JUN-17 08.01.13.752000000 PM,
LOST/UNREC,my cell phone lost in the gym,1.02E+11,Sprint,07-JUN-17 08.09.01.227000000 PM,
LOST/UNREC,"I was in a pool party and and when I got intolerable the pool I left my purse in the coach, when I came back I couldn't find my cell phone.",1.01E+11,Sprint,07-JUN-17 08.10.21.357000000 PM,
LOST/UNREC,I lost my cellphone in the park ..,1.10E+11,Sprint,07-JUN-17 08.14.01.877000000 PM,
LOST/UNREC,My iphone is lost in the school,1.04E+11,Sprint,07-JUN-17 08.14.52.329000000 AM,
LOST/UNREC,Lost,1.08E+11,Sprint,07-JUN-17 08.24.19.182000000 PM,
LOST/UNREC,I lost it running in the park I'm sorry,1.06E+11,Sprint,07-JUN-17 08.27.15.587000000 PM,
LOST/UNREC,Forget my cell phone at a birthday party my sister was dancing and I put the cell phone in the chair and when I came back it was not.,1.01E+11,Sprint,07-JUN-17 08.29.01.718000000 PM,
LOST/UNREC,I lost my phone yesterday when I ran in the park.,1.00E+11,Sprint,07-JUN-17 08.40.04.779000000 PM,
LOST/UNREC,i lost it,1.03E+11,Sprint,07-JUN-17 08.43.04.134000000 PM,
LOST/UNREC,My phone was lost on the way home while I got off the bus,1.04E+11,Sprint,07-JUN-17 08.43.36.140000000 PM,
LOST/UNREC,i lost in the market,112926806,Sprint,07-JUN-17 08.44.36.048000000 PM,
LOST/UNREC,lost,1.07E+11,Sprint,07-JUN-17 08.45.08.091000000 PM,
LOST/UNREC,lost in park,1.09E+11,Sprint,07-JUN-17 08.50.22.580000000 PM,
LOST/UNREC,lost my phone at the poolparty,1.02E+11,Sprint,07-JUN-17 08.50.24.526000000 PM,
LOST/UNREC,i was out in a stadium and lost it.,111500618,Sprint,07-JUN-17 08.52.01.870000000 PM,
LOST/UNREC,i was out in a stadium and lost it.,1.09E+11,Sprint,07-JUN-17 08.52.02.954000000 PM,
LOST/UNREC,did not arrived,1.00E+11,Sprint,07-JUN-17 08.52.55.663000000 PM,
LOST/UNREC,LOST,111554958,Sprint,07-JUN-17 08.54.35.127000000 PM,
LOST/UNREC,lost,112847472,Sprint,07-JUN-17 08.56.50.053000000 PM,
LOST/UNREC,The phone is gone. Lost in a store? Lost in a parking lot? Cannot call it either.,1.06E+11,Sprint,07-JUN-17 08.58.43.614000000 PM,
LOST/UNREC,lost it,1.06E+11,Sprint,07-JUN-17 09.07.21.990000000 PM,
LOST/UNREC,I lost my cellphone,113306235,Sprint,07-JUN-17 09.08.11.528000000 PM,
LOST/UNREC,I lost it at a party,1.08E+11,Sprint,07-JUN-17 09.08.32.369000000 PM,
LOST/UNREC,The phone fell into the Detroit river at the park when my nephew threw it in,1.07E+11,Sprint,07-JUN-17 09.11.09.110000000 AM,
LOST/UNREC,Missed placed phone over a month ago. Trief looking for it but could not find it.,110719780,Sprint,07-JUN-17 09.15.31.410000000 PM,
LOST/UNREC,i lost my phone in the beach,1.01E+11,Sprint,07-JUN-17 09.16.51.331000000 PM,
LOST/UNREC,lost ist,111854853,Sprint,07-JUN-17 09.18.29.764000000 PM,
LOST/UNREC,I LOST MY DEVICE IN THE PARK,1.02E+11,Sprint,07-JUN-17 09.19.47.381000000 PM,
LOST/UNREC,lost it,1.00E+11,Sprint,07-JUN-17 09.20.33.649000000 PM,
LOST/UNREC,I lost a cellphone on the taxi,1.00E+11,Sprint,07-JUN-17 09.21.36.074000000 PM,
LOST/UNREC,i dont get my packet when fedex delivered my phone,1.09E+11,Sprint,07-JUN-17 09.23.12.376000000 PM,
LOST/UNREC,i lost my phone in the work.,1.08E+11,Sprint,07-JUN-17 09.38.06.820000000 PM,
LOST/UNREC,lost,1.01E+11,Sprint,07-JUN-17 09.42.24.316000000 PM,
LOST/UNREC,The phone was lost and was not able to be found,1.10E+11,Sprint,07-JUN-17 09.43.03.855000000 PM,
LOST/UNREC,I LOST MY DEVICE,1.06E+11,Sprint,07-JUN-17 09.47.46.346000000 PM,
LOST/UNREC,my phone lost,1.01E+11,Sprint,07-JUN-17 09.51.43.625000000 PM,
LOST/UNREC,I got lost on the way home,1.05E+11,Sprint,07-JUN-17 09.54.20.654000000 PM,
LOST/UNREC,I got lost on the way home,1.03E+11,Sprint,07-JUN-17 10.02.36.869000000 PM,
LOST/UNREC,I LOST MY PHONE,1.04E+11,Sprint,07-JUN-17 10.04.56.959000000 PM,
LOST/UNREC,Sorry of bus,1.08E+11,Sprint,07-JUN-17 10.06.34.471000000 PM,
LOST/UNREC,MY PHONE GOT LOST IN THE MARKET PLACE,1.07E+11,Sprint,07-JUN-17 10.08.07.648000000 PM,
LOST/UNREC,I LOST MY PHONE,1.02E+11,Sprint,07-JUN-17 10.10.01.002000000 PM,
LOST/UNREC,I lost a cellphone on the train,1.02E+11,Sprint,07-JUN-17 10.19.15.471000000 PM,
LOST/UNREC,i lost in the bus,1.07E+11,Sprint,07-JUN-17 10.20.24.849000000 PM,
LOST/UNREC,I LOST IT,1.04E+11,Sprint,07-JUN-17 10.23.34.348000000 PM,
LOST/UNREC,I got lost on the way home,1.04E+11,Sprint,07-JUN-17 10.27.55.610000000 PM,
LOST/UNREC,I lost it in the job,1.00E+11,Sprint,07-JUN-17 10.30.31.273000000 PM,
LOST/UNREC,lost,111566215,Sprint,07-JUN-17 10.33.02.370000000 PM,
LOST/UNREC,lost it,1.04E+11,Sprint,07-JUN-17 10.37.54.758000000 PM,
LOST/UNREC,My phone i lost in the buss.,1.03E+11,Sprint,07-JUN-17 10.39.47.475000000 PM,
LOST/UNREC,I lost my cell on the train today,1.08E+11,Sprint,07-JUN-17 10.44.56.380000000 PM,
LOST/UNREC,lost,1.04E+11,Sprint,07-JUN-17 10.47.46.865000000 PM,
LOST/UNREC,I lost it in the taxi last night,1.00E+11,Sprint,07-JUN-17 10.48.02.009000000 PM,
LOST/UNREC,My phone I lost in the bus,1.04E+11,Sprint,07-JUN-17 10.48.46.092000000 PM,
LOST/UNREC,i lost my phone.,1.10E+11,Sprint,07-JUN-17 10.56.10.041000000 PM,
LOST/UNREC,lost in the bar,1.09E+11,Sprint,07-JUN-17 11.02.15.732000000 PM,
LOST/UNREC,Hello good afternoon I was at the casino with my co-worker and my cell phone was straining.,1.08E+11,Sprint,07-JUN-17 11.07.43.882000000 PM,
LOST/UNREC,in the car,1.09E+11,Sprint,07-JUN-17 11.11.30.841000000 PM,
LOST/UNREC,I lost it on the train when it came,1.01E+11,Sprint,07-JUN-17 11.13.18.209000000 PM,
LOST/UNREC,I lost in the bus,1.05E+11,Sprint,07-JUN-17 11.14.06.802000000 PM,
LOST/UNREC,lost,1.07E+11,Sprint,07-JUN-17 11.14.38.841000000 PM,
STOLEN,somepeople took my device in the gym early,1.01E+11,Sprint,07-JUN-17 11.19.01.185000000 PM,
LOST/UNREC,Item went missing out of my bag at a local gym,1.05E+11,Sprint,07-JUN-17 11.25.25.793000000 AM,
LOST/UNREC,i was having lunch at disco when i left the phone in the bar and when i came back the phone it was not there,1.01E+11,Sprint,07-JUN-17 11.25.40.322000000 PM,
LOST/UNREC,lost it,1.01E+11,Sprint,07-JUN-17 11.25.53.695000000 PM,
LOST/UNREC,I left my phone at a theatre and returned to it missing,1.03E+11,Sprint,07-JUN-17 11.30.38.953000000 PM,
LOST/UNREC,LOST BEACH,1.02E+11,Sprint,07-JUN-17 11.32.49.228000000 PM,
LOST/UNREC,in the black me atracaron,1.08E+11,Sprint,07-JUN-17 11.36.30.368000000 PM,
LOST/UNREC,i lost it,1.10E+11,Sprint,07-JUN-17 11.37.16.060000000 PM,
LOST/UNREC,My phone lost device,1.08E+11,Sprint,07-JUN-17 11.37.59.945000000 PM,
LOST/UNREC,lost,1.06E+11,Sprint,07-JUN-17 11.39.45.733000000 PM,
LOST/UNREC,i lost my cell phone in the Car,1.02E+11,Sprint,07-JUN-17 11.42.24.520000000 PM,
LOST/UNREC,Lost in the club,1.06E+11,Sprint,07-JUN-17 11.47.35.774000000 PM,
LOST/UNREC,is lost my phone,1.09E+11,Sprint,07-JUN-17 11.54.19.668000000 PM,
LOST/UNREC,I dont have phone please help me,1.09E+11,Sprint,07-JUN-17 11.57.19.686000000 PM,
LOST/UNREC,i lost it,1.07E+11,Sprint,07-JUN-17 11.59.12.453000000 PM,
LOST/UNREC,My phone was lost on the way home while I got off the bus,1.04E+11,Sprint,07-JUN-17 12.00.17.493000000 AM,
LOST/UNREC,lost it,1.01E+11,Sprint,07-JUN-17 12.00.32.714000000 AM,
LOST/UNREC,Lost my phone,1.09E+11,Sprint,07-JUN-17 12.02.21.571000000 AM,
LOST/UNREC,I lost in the train.,1.00E+11,Sprint,07-JUN-17 12.02.36.680000000 AM,
LOST/UNREC,lost it on the mall,1.03E+11,Sprint,07-JUN-17 12.04.05.570000000 AM,
LOST/UNREC,"I took the bus to my home yesterday and my phone ran off from my pocket i did realized that until i get home, i need a replacement as soon as possible because i do realy need my phone",1.00E+11,Sprint,07-JUN-17 12.10.46.621000000 AM,
LOST/UNREC,I got lost in the taxi,1.09E+11,Sprint,07-JUN-17 12.13.30.597000000 AM,
LOST/UNREC,I lost my phone,1.05E+11,Sprint,07-JUN-17 12.14.44.765000000 AM,
LOST/UNREC,I lost my phone at the futbal stadium,1.02E+11,Sprint,07-JUN-17 12.16.20.226000000 AM,
LOST/UNREC,I lost my phone when I was getting off my phone,1.08E+11,Sprint,07-JUN-17 12.18.09.304000000 AM,
LOST/UNREC,I lost my cell phone when I was on my way to work yesterday and when I crossed the street.,1.05E+11,Sprint,07-JUN-17 12.23.12.007000000 AM,
LOST/UNREC,I lost my phone when I was getting off my phone,1.01E+11,Sprint,07-JUN-17 12.28.53.635000000 AM,
LOST/UNREC,I LOST IN TAXI,1.04E+11,Sprint,07-JUN-17 12.32.24.868000000 AM,
LOST/UNREC,I lost it in the movie theater,1.10E+11,Sprint,07-JUN-17 12.35.13.891000000 AM,
LOST/UNREC,I lost my ipad,1.07E+11,Sprint,07-JUN-17 12.37.55.340000000 AM,
LOST/UNREC,I lost it in the movie theater,1.08E+11,Sprint,07-JUN-17 12.39.46.687000000 AM,
LOST/UNREC,Lost,1.02E+11,Sprint,07-JUN-17 12.55.00.999000000 AM,
LOST/UNREC,my phone is broken but I lost it,1.08E+11,Sprint,07-JUN-17 12.55.15.484000000 PM,
LOST/UNREC,well Yesterday running in the park I do not know how I lost my cell phone I need help With a replacement as soon as possible thanks,112167489,Sprint,07-JUN-17 12.55.49.147000000 AM,
LOST/UNREC,I lost my phone at busses help,1.00E+11,Sprint,07-JUN-17 12.58.09.563000000 AM,
LOST/UNREC,I work at a marina and in the water it went,1.08E+11,Sprint,07-JUN-18 01.11.12.052000000 AM,
LOST/UNREC,i accidentally dropped it into the water at the beach,1.10E+11,Sprint,07-JUN-18 02.41.48.065000000 PM,
LOST/UNREC,My phone was cracked and then dropped into water. I am unable to retrieve it.,1.01E+11,Sprint,07-JUN-18 02.50.33.728000000 PM,
LOST/UNREC,lost it on the lake,110972302,Sprint,07-JUN-18 04.47.07.534000000 PM,
LOST/UNREC,When I Was Arrested My Phone Was Taken By NYPD For Evidence And Itís Not Going To Be Given Back,1.06E+11,Sprint,07-JUN-18 05.18.50.306000000 AM,
LOST/UNREC,my cellphone lost in the street,1.01E+11,Sprint,07-JUN-18 05.20.30.132000000 PM,
